Fecha (dd/mm/aaaa),Orden del plazo,Plazo,Días plazo real,Tipo de aprobación,Tasa efectiva (%),Tasa nominal (%)
07/15/2019,1,Overnight,1,Normal,4.254,4.109
07/16/2019,1,Overnight,1,Normal,4.254,4.109
07/17/2019,1,Overnight,1,Normal,4.255,4.11
07/18/2019,1,Overnight,1,Normal,4.254,4.109
07/19/2019,1,Overnight,3,Normal,4.255,4.111
07/22/2019,1,Overnight,1,Normal,4.256,4.111
07/23/2019,1,Overnight,1,Normal,4.256,4.111
07/24/2019,1,Overnight,1,Normal,4.258,4.113
07/25/2019,1,Overnight,1,Normal,4.26,4.115
07/26/2019,1,Overnight,3,Normal,4.262,4.117
07/29/2019,1,Overnight,1,Normal,4.262,4.117
07/30/2019,1,Overnight,1,Normal,4.262,4.117
07/31/2019,1,Overnight,1,Normal,4.263,4.118
08/01/2019,1,Overnight,1,Normal,4.265,4.12
08/02/2019,1,Overnight,3,Normal,4.265,4.12
08/05/2019,1,Overnight,1,Normal,4.264,4.119
08/06/2019,1,Overnight,2,Normal,4.266,4.121
08/08/2019,1,Overnight,1,Normal,4.264,4.119
08/09/2019,1,Overnight,3,Normal,4.264,4.119
08/12/2019,1,Overnight,1,Normal,4.264,4.119
08/13/2019,1,Overnight,1,Normal,4.264,4.119
08/14/2019,1,Overnight,1,Normal,4.264,4.119
08/15/2019,1,Overnight,1,Normal,4.267,4.121
08/16/2019,1,Overnight,4,Normal,4.265,4.12
08/20/2019,1,Overnight,1,Normal,4.269,4.123
08/21/2019,1,Overnight,1,Normal,4.267,4.121
08/22/2019,1,Overnight,1,Normal,4.264,4.119
08/23/2019,1,Overnight,3,Normal,4.267,4.122
08/26/2019,1,Overnight,1,Normal,4.269,4.123
08/27/2019,1,Overnight,1,Normal,4.269,4.123
08/28/2019,1,Overnight,1,Normal,4.269,4.123
08/29/2019,1,Overnight,1,Normal,4.271,4.125
08/30/2019,1,Overnight,3,Normal,4.269,4.124
09/02/2019,1,Overnight,1,Normal,4.265,4.12
09/03/2019,1,Overnight,1,Normal,4.259,4.114
09/04/2019,1,Overnight,1,Normal,4.258,4.113
09/05/2019,1,Overnight,1,Normal,4.259,4.114
09/06/2019,1,Overnight,3,Normal,4.26,4.115
09/09/2019,1,Overnight,1,Normal,4.257,4.112
09/10/2019,1,Overnight,1,Normal,4.255,4.11
09/11/2019,1,Overnight,1,Normal,4.252,4.107
09/12/2019,1,Overnight,1,Normal,4.25,4.105
09/13/2019,1,Overnight,3,Normal,4.25,4.106
09/16/2019,1,Overnight,1,Normal,4.25,4.105
09/17/2019,1,Overnight,1,Normal,4.251,4.106
09/18/2019,1,Overnight,1,Normal,4.251,4.106
09/19/2019,1,Overnight,1,Normal,4.251,4.106
09/20/2019,1,Overnight,3,Normal,4.249,4.105
09/23/2019,1,Overnight,1,Normal,4.25,4.105
09/24/2019,1,Overnight,1,Normal,4.25,4.105
09/25/2019,1,Overnight,1,Normal,4.25,4.105
09/26/2019,1,Overnight,1,Normal,4.251,4.106
09/27/2019,1,Overnight,3,Normal,4.25,4.106
09/30/2019,1,Overnight,1,Normal,4.251,4.106
10/01/2019,1,Overnight,1,Normal,4.251,4.106
10/02/2019,1,Overnight,1,Normal,4.25,4.105
10/03/2019,1,Overnight,1,Normal,4.25,4.105
10/04/2019,1,Overnight,3,Normal,4.25,4.106
10/07/2019,1,Overnight,1,Normal,4.251,4.106
10/08/2019,1,Overnight,1,Normal,4.25,4.105
10/09/2019,1,Overnight,1,Normal,4.251,4.106
10/10/2019,1,Overnight,1,Normal,4.251,4.106
10/11/2019,1,Overnight,4,Normal,4.25,4.106
10/15/2019,1,Overnight,1,Normal,4.251,4.106
10/16/2019,1,Overnight,1,Normal,4.251,4.106
10/17/2019,1,Overnight,1,Normal,4.25,4.105
10/18/2019,1,Overnight,3,Normal,4.251,4.107
10/21/2019,1,Overnight,1,Normal,4.252,4.107
10/22/2019,1,Overnight,1,Normal,4.252,4.107
10/23/2019,1,Overnight,1,Normal,4.254,4.109
10/24/2019,1,Overnight,1,Normal,4.255,4.11
10/25/2019,1,Overnight,3,Normal,4.256,4.112
10/28/2019,1,Overnight,1,Normal,4.258,4.113
10/29/2019,1,Overnight,1,Normal,4.255,4.11
10/30/2019,1,Overnight,1,Normal,4.255,4.11
10/31/2019,1,Overnight,1,Normal,4.257,4.112
11/01/2019,1,Overnight,4,Normal,4.254,4.11
11/05/2019,1,Overnight,1,Normal,4.255,4.11
11/06/2019,1,Overnight,1,Normal,4.252,4.107
11/07/2019,1,Overnight,1,Normal,4.252,4.107
11/08/2019,1,Overnight,4,Normal,4.25,4.106
11/12/2019,1,Overnight,1,Normal,4.25,4.105
11/13/2019,1,Overnight,1,Normal,4.251,4.106
11/14/2019,1,Overnight,1,Normal,4.251,4.106
11/15/2019,1,Overnight,3,Normal,4.25,4.106
11/18/2019,1,Overnight,1,Normal,4.25,4.105
11/19/2019,1,Overnight,1,Normal,4.251,4.106
11/20/2019,1,Overnight,1,Normal,4.252,4.107
11/21/2019,1,Overnight,1,Normal,4.254,4.109
11/22/2019,1,Overnight,3,Normal,4.255,4.111
11/25/2019,1,Overnight,1,Normal,4.255,4.11
11/26/2019,1,Overnight,1,Normal,4.258,4.113
11/27/2019,1,Overnight,1,Normal,4.258,4.113
11/28/2019,1,Overnight,1,Normal,4.258,4.113
11/29/2019,1,Overnight,3,Normal,4.253,4.109
12/02/2019,1,Overnight,1,Normal,4.255,4.11
12/03/2019,1,Overnight,1,Normal,4.256,4.111
12/04/2019,1,Overnight,1,Normal,4.255,4.11
12/05/2019,1,Overnight,1,Normal,4.257,4.112
12/06/2019,1,Overnight,3,Normal,4.258,4.113
12/09/2019,1,Overnight,1,Normal,4.254,4.109
12/10/2019,1,Overnight,1,Normal,4.251,4.106
12/11/2019,1,Overnight,1,Normal,4.25,4.105
12/12/2019,1,Overnight,1,Normal,4.25,4.105
12/13/2019,1,Overnight,3,Normal,4.248,4.104
12/16/2019,1,Overnight,1,Normal,4.25,4.105
12/17/2019,1,Overnight,1,Normal,4.25,4.105
12/18/2019,1,Overnight,1,Normal,4.251,4.106
12/19/2019,1,Overnight,1,Normal,4.251,4.106
12/20/2019,1,Overnight,3,Normal,4.25,4.106
12/23/2019,1,Overnight,1,Normal,4.25,4.105
12/24/2019,1,Overnight,2,Normal,4.247,4.103
12/26/2019,1,Overnight,1,Normal,4.252,4.107
12/27/2019,1,Overnight,3,Normal,4.253,4.109
12/30/2019,1,Overnight,3,Normal,4.255,4.111
01/02/2020,1,Overnight,1,Normal,4.259,4.114
01/03/2020,1,Overnight,4,Normal,4.26,4.116
01/07/2020,1,Overnight,1,Normal,4.257,4.112
01/08/2020,1,Overnight,1,Normal,4.254,4.109
01/09/2020,1,Overnight,1,Normal,4.255,4.11
01/10/2020,1,Overnight,3,Normal,4.256,4.112
01/13/2020,1,Overnight,1,Normal,4.255,4.11
01/14/2020,1,Overnight,1,Normal,4.252,4.107
01/15/2020,1,Overnight,1,Normal,4.252,4.107
01/16/2020,1,Overnight,1,Normal,4.252,4.107
01/17/2020,1,Overnight,3,Normal,4.251,4.107
01/20/2020,1,Overnight,1,Normal,4.25,4.105
01/21/2020,1,Overnight,1,Normal,4.252,4.107
01/22/2020,1,Overnight,1,Normal,4.252,4.107
01/23/2020,1,Overnight,1,Normal,4.253,4.108
01/24/2020,1,Overnight,3,Normal,4.252,4.108
01/27/2020,1,Overnight,1,Normal,4.254,4.109
01/28/2020,1,Overnight,1,Normal,4.254,4.109
01/29/2020,1,Overnight,1,Normal,4.254,4.109
01/30/2020,1,Overnight,1,Normal,4.252,4.107
01/31/2020,1,Overnight,3,Normal,4.253,4.109
02/03/2020,1,Overnight,1,Normal,4.254,4.109
02/04/2020,1,Overnight,1,Normal,4.252,4.107
02/05/2020,1,Overnight,1,Normal,4.253,4.108
02/06/2020,1,Overnight,1,Normal,4.253,4.108
02/07/2020,1,Overnight,3,Normal,4.252,4.108
02/10/2020,1,Overnight,1,Normal,4.251,4.106
02/11/2020,1,Overnight,1,Normal,4.252,4.107
02/12/2020,1,Overnight,1,Normal,4.25,4.105
02/13/2020,1,Overnight,1,Normal,4.251,4.106
02/14/2020,1,Overnight,3,Normal,4.25,4.106
02/17/2020,1,Overnight,1,Normal,4.253,4.108
02/18/2020,1,Overnight,1,Normal,4.251,4.106
02/19/2020,1,Overnight,1,Normal,4.25,4.105
02/20/2020,1,Overnight,1,Normal,4.253,4.108
02/21/2020,1,Overnight,3,Normal,4.25,4.106
02/24/2020,1,Overnight,1,Normal,4.25,4.105
02/25/2020,1,Overnight,1,Normal,4.25,4.105
02/26/2020,1,Overnight,1,Normal,4.251,4.106
02/27/2020,1,Overnight,1,Normal,4.25,4.105
02/28/2020,1,Overnight,3,Normal,4.252,4.108
03/02/2020,1,Overnight,1,Normal,4.253,4.108
03/03/2020,1,Overnight,1,Normal,4.25,4.105
03/04/2020,1,Overnight,1,Normal,4.253,4.108
03/05/2020,1,Overnight,1,Normal,4.252,4.107
03/06/2020,1,Overnight,3,Normal,4.251,4.107
03/09/2020,1,Overnight,1,Normal,4.254,4.109
03/10/2020,1,Overnight,1,Normal,4.255,4.11
03/11/2020,1,Overnight,1,Normal,4.252,4.107
03/12/2020,1,Overnight,1,Normal,4.25,4.105
03/13/2020,1,Overnight,3,Normal,4.251,4.107
03/16/2020,1,Overnight,1,Normal,4.252,4.107
03/17/2020,1,Overnight,1,Normal,4.247,4.103
03/18/2020,1,Overnight,1,Normal,4.239,4.095
03/19/2020,1,Overnight,1,Normal,4.231,4.087
03/20/2020,1,Overnight,4,Normal,4.185,4.045
03/24/2020,1,Overnight,1,Normal,4.149,4.01
03/25/2020,1,Overnight,1,Normal,4.112,3.975
03/26/2020,1,Overnight,1,Normal,4.038,3.905
03/27/2020,1,Overnight,3,Normal,3.906,3.78
03/30/2020,1,Overnight,1,Normal,3.717,3.6
03/31/2020,1,Overnight,1,Normal,3.67,3.555
04/01/2020,1,Overnight,1,Normal,3.647,3.533
04/02/2020,1,Overnight,1,Normal,3.717,3.6
04/03/2020,1,Overnight,3,Normal,3.71,3.593
04/06/2020,1,Overnight,1,Normal,3.612,3.5
04/07/2020,1,Overnight,1,Normal,3.571,3.461
04/08/2020,1,Overnight,5,Normal,3.575,3.465
04/13/2020,1,Overnight,1,Normal,3.516,3.408
04/14/2020,1,Overnight,1,Normal,3.591,3.48
04/15/2020,1,Overnight,1,Normal,3.633,3.52
04/16/2020,1,Overnight,1,Normal,3.678,3.563
04/17/2020,1,Overnight,3,Normal,3.707,3.591
04/20/2020,1,Overnight,1,Normal,3.707,3.59
04/21/2020,1,Overnight,1,Normal,3.722,3.605
04/22/2020,1,Overnight,1,Normal,3.728,3.61
04/23/2020,1,Overnight,1,Normal,3.72,3.603
04/24/2020,1,Overnight,3,Normal,3.706,3.59
04/27/2020,1,Overnight,1,Normal,3.675,3.56
04/28/2020,1,Overnight,1,Normal,3.677,3.562
04/29/2020,1,Overnight,1,Normal,3.712,3.595
04/30/2020,1,Overnight,4,Normal,3.743,3.625
05/04/2020,1,Overnight,1,Normal,3.248,3.153
05/05/2020,1,Overnight,1,Normal,3.25,3.155
05/06/2020,1,Overnight,1,Normal,3.254,3.158
05/07/2020,1,Overnight,1,Normal,3.261,3.165
05/08/2020,1,Overnight,3,Normal,3.251,3.156
05/11/2020,1,Overnight,1,Normal,3.245,3.15
05/12/2020,1,Overnight,1,Normal,3.217,3.123
05/13/2020,1,Overnight,1,Normal,3.209,3.115
05/14/2020,1,Overnight,1,Normal,3.227,3.133
05/15/2020,1,Overnight,3,Normal,3.222,3.128
05/18/2020,1,Overnight,1,Normal,3.217,3.123
05/19/2020,1,Overnight,1,Normal,3.227,3.133
05/20/2020,1,Overnight,1,Normal,3.222,3.128
05/21/2020,1,Overnight,1,Normal,3.203,3.11
05/22/2020,1,Overnight,4,Normal,3.189,3.097
05/26/2020,1,Overnight,1,Normal,3.16,3.069
05/27/2020,1,Overnight,1,Normal,3.206,3.113
05/28/2020,1,Overnight,1,Normal,3.219,3.125
05/29/2020,1,Overnight,3,Normal,3.248,3.153
06/01/2020,1,Overnight,1,Normal,2.753,2.679
06/02/2020,1,Overnight,1,Normal,2.755,2.681
06/03/2020,1,Overnight,1,Normal,2.764,2.689
06/04/2020,1,Overnight,1,Normal,2.768,2.693
06/05/2020,1,Overnight,3,Normal,2.748,2.674
06/08/2020,1,Overnight,1,Normal,2.742,2.668
06/09/2020,1,Overnight,1,Normal,2.739,2.665
06/10/2020,1,Overnight,1,Normal,2.737,2.663
06/11/2020,1,Overnight,1,Normal,2.728,2.655
06/12/2020,1,Overnight,4,Normal,2.745,2.671
06/16/2020,1,Overnight,1,Normal,2.734,2.66
06/17/2020,1,Overnight,1,Normal,2.731,2.658
06/18/2020,1,Overnight,1,Normal,2.743,2.669
06/19/2020,1,Overnight,4,Normal,2.755,2.681
06/23/2020,1,Overnight,1,Normal,2.756,2.682
06/24/2020,1,Overnight,1,Normal,2.753,2.679
06/25/2020,1,Overnight,1,Normal,2.753,2.679
06/26/2020,1,Overnight,4,Normal,2.755,2.681
06/30/2020,1,Overnight,1,Normal,2.764,2.689
07/01/2020,1,Overnight,1,Normal,2.499,2.435
07/02/2020,1,Overnight,1,Normal,2.501,2.436
07/03/2020,1,Overnight,3,Normal,2.493,2.429
07/06/2020,1,Overnight,1,Normal,2.492,2.428
07/07/2020,1,Overnight,1,Normal,2.482,2.418
07/08/2020,1,Overnight,1,Normal,2.484,2.42
07/09/2020,1,Overnight,1,Normal,2.488,2.424
07/10/2020,1,Overnight,3,Normal,2.489,2.425
07/13/2020,1,Overnight,1,Normal,2.493,2.429
07/14/2020,1,Overnight,1,Normal,2.497,2.433
07/15/2020,1,Overnight,1,Normal,2.499,2.435
07/16/2020,1,Overnight,1,Normal,2.492,2.428
07/17/2020,1,Overnight,4,Normal,2.489,2.425
07/21/2020,1,Overnight,1,Normal,2.489,2.425
07/22/2020,1,Overnight,1,Normal,2.499,2.435
07/23/2020,1,Overnight,1,Normal,2.494,2.43
07/24/2020,1,Overnight,3,Normal,2.486,2.422
07/27/2020,1,Overnight,1,Normal,2.477,2.413
07/28/2020,1,Overnight,1,Normal,2.475,2.411
07/29/2020,1,Overnight,1,Normal,2.475,2.411
07/30/2020,1,Overnight,1,Normal,2.465,2.402
07/31/2020,1,Overnight,3,Normal,2.457,2.394
08/03/2020,1,Overnight,1,Normal,2.232,2.177
08/04/2020,1,Overnight,1,Normal,2.21,2.156
08/05/2020,1,Overnight,1,Normal,2.219,2.165
08/06/2020,1,Overnight,4,Normal,2.22,2.166
08/10/2020,1,Overnight,1,Normal,2.219,2.165
08/11/2020,1,Overnight,1,Normal,2.219,2.165
08/12/2020,1,Overnight,1,Normal,2.219,2.165
08/13/2020,1,Overnight,1,Normal,2.218,2.164
08/14/2020,1,Overnight,4,Normal,2.215,2.161
08/18/2020,1,Overnight,1,Normal,2.214,2.16
08/19/2020,1,Overnight,1,Normal,2.215,2.161
08/20/2020,1,Overnight,1,Normal,2.214,2.16
08/21/2020,1,Overnight,3,Normal,2.214,2.16
08/24/2020,1,Overnight,1,Normal,2.225,2.171
08/25/2020,1,Overnight,1,Normal,2.227,2.172
08/26/2020,1,Overnight,1,Normal,2.225,2.171
08/27/2020,1,Overnight,1,Normal,2.225,2.171
08/28/2020,1,Overnight,3,Normal,2.222,2.168
08/31/2020,1,Overnight,1,Normal,2.227,2.172
09/01/2020,1,Overnight,1,Normal,1.981,1.935
09/02/2020,1,Overnight,1,Normal,1.986,1.94
09/03/2020,1,Overnight,1,Normal,1.989,1.943
09/04/2020,1,Overnight,3,Normal,1.998,1.951
09/07/2020,1,Overnight,1,Normal,1.999,1.952
09/08/2020,1,Overnight,1,Normal,2,1.953
09/09/2020,1,Overnight,1,Normal,1.994,1.947
09/10/2020,1,Overnight,1,Normal,1.985,1.939
09/11/2020,1,Overnight,3,Normal,1.979,1.933
09/14/2020,1,Overnight,1,Normal,1.974,1.928
09/15/2020,1,Overnight,1,Normal,1.987,1.941
09/16/2020,1,Overnight,1,Normal,1.99,1.944
09/17/2020,1,Overnight,1,Normal,1.993,1.946
09/18/2020,1,Overnight,3,Normal,1.997,1.95
09/21/2020,1,Overnight,1,Normal,1.997,1.95
09/22/2020,1,Overnight,1,Normal,1.999,1.952
09/23/2020,1,Overnight,1,Normal,1.997,1.95
09/24/2020,1,Overnight,1,Normal,1.999,1.952
09/25/2020,1,Overnight,3,Normal,2.001,1.954
09/28/2020,1,Overnight,1,Normal,1.753,1.714
09/29/2020,1,Overnight,1,Normal,1.757,1.718
09/30/2020,1,Overnight,1,Normal,1.756,1.717
10/01/2020,1,Overnight,1,Normal,1.75,1.711
10/02/2020,1,Overnight,3,Normal,1.752,1.713
10/05/2020,1,Overnight,1,Normal,1.751,1.712
10/06/2020,1,Overnight,1,Normal,1.747,1.708
10/07/2020,1,Overnight,1,Normal,1.744,1.705
10/08/2020,1,Overnight,1,Normal,1.749,1.71
10/09/2020,1,Overnight,4,Normal,1.741,1.703
10/13/2020,1,Overnight,1,Normal,1.744,1.705
10/14/2020,1,Overnight,1,Normal,1.747,1.708
10/15/2020,1,Overnight,1,Normal,1.749,1.71
10/16/2020,1,Overnight,3,Normal,1.75,1.711
10/19/2020,1,Overnight,1,Normal,1.75,1.711
10/20/2020,1,Overnight,1,Normal,1.751,1.712
10/21/2020,1,Overnight,1,Normal,1.751,1.712
10/22/2020,1,Overnight,1,Normal,1.749,1.71
10/23/2020,1,Overnight,3,Normal,1.747,1.708
10/26/2020,1,Overnight,1,Normal,1.749,1.71
10/27/2020,1,Overnight,1,Normal,1.75,1.711
10/28/2020,1,Overnight,1,Normal,1.748,1.709
10/29/2020,1,Overnight,1,Normal,1.746,1.707
10/30/2020,1,Overnight,4,Normal,1.743,1.704
11/03/2020,1,Overnight,1,Normal,1.746,1.707
11/04/2020,1,Overnight,1,Normal,1.744,1.705
11/05/2020,1,Overnight,1,Normal,1.743,1.704
11/06/2020,1,Overnight,3,Normal,1.735,1.697
11/09/2020,1,Overnight,1,Normal,1.746,1.707
11/10/2020,1,Overnight,1,Normal,1.751,1.712
11/11/2020,1,Overnight,1,Normal,1.748,1.709
11/12/2020,1,Overnight,1,Normal,1.746,1.707
11/13/2020,1,Overnight,4,Normal,1.746,1.707
11/17/2020,1,Overnight,1,Normal,1.748,1.709
11/18/2020,1,Overnight,1,Normal,1.739,1.7
11/19/2020,1,Overnight,1,Normal,1.746,1.707
11/20/2020,1,Overnight,3,Normal,1.748,1.709
11/23/2020,1,Overnight,1,Normal,1.748,1.709
11/24/2020,1,Overnight,1,Normal,1.743,1.704
11/25/2020,1,Overnight,1,Normal,1.75,1.711
11/26/2020,1,Overnight,1,Normal,1.751,1.712
11/27/2020,1,Overnight,3,Normal,1.75,1.711
11/30/2020,1,Overnight,1,Normal,1.75,1.711
12/01/2020,1,Overnight,1,Normal,1.751,1.712
12/02/2020,1,Overnight,1,Normal,1.752,1.713
12/03/2020,1,Overnight,1,Normal,1.752,1.713
12/04/2020,1,Overnight,3,Normal,1.752,1.713
12/07/2020,1,Overnight,2,Normal,1.755,1.716
12/09/2020,1,Overnight,1,Normal,1.752,1.713
12/10/2020,1,Overnight,1,Normal,1.75,1.711
12/11/2020,1,Overnight,3,Normal,1.75,1.711
12/14/2020,1,Overnight,1,Normal,1.749,1.71
12/15/2020,1,Overnight,1,Normal,1.751,1.712
12/16/2020,1,Overnight,1,Normal,1.752,1.713
12/17/2020,1,Overnight,1,Normal,1.75,1.711
12/18/2020,1,Overnight,3,Normal,1.75,1.711
12/21/2020,1,Overnight,1,Normal,1.75,1.711
12/22/2020,1,Overnight,1,Normal,1.75,1.711
12/23/2020,1,Overnight,1,Normal,1.751,1.712
12/24/2020,1,Overnight,4,Normal,1.75,1.711
12/28/2020,1,Overnight,1,Normal,1.751,1.712
12/29/2020,1,Overnight,1,Normal,1.745,1.706
12/30/2020,1,Overnight,5,Normal,1.74,1.702
01/04/2021,1,Overnight,1,Normal,1.735,1.697
01/05/2021,1,Overnight,1,Normal,1.724,1.686
01/06/2021,1,Overnight,1,Normal,1.723,1.685
01/07/2021,1,Overnight,1,Normal,1.729,1.691
01/08/2021,1,Overnight,4,Normal,1.728,1.69
01/12/2021,1,Overnight,1,Normal,1.733,1.695
01/13/2021,1,Overnight,1,Normal,1.731,1.693
01/14/2021,1,Overnight,1,Normal,1.731,1.693
01/15/2021,1,Overnight,3,Normal,1.73,1.692
01/18/2021,1,Overnight,1,Normal,1.736,1.698
01/19/2021,1,Overnight,1,Normal,1.732,1.694
01/20/2021,1,Overnight,1,Normal,1.729,1.691
01/21/2021,1,Overnight,1,Normal,1.731,1.693
01/22/2021,1,Overnight,3,Normal,1.734,1.696
01/25/2021,1,Overnight,1,Normal,1.737,1.699
01/26/2021,1,Overnight,1,Normal,1.739,1.7
01/27/2021,1,Overnight,1,Normal,1.743,1.704
01/28/2021,1,Overnight,1,Normal,1.745,1.706
01/29/2021,1,Overnight,3,Normal,1.744,1.705
02/01/2021,1,Overnight,1,Normal,1.75,1.711
02/02/2021,1,Overnight,1,Normal,1.751,1.712
02/03/2021,1,Overnight,1,Normal,1.751,1.712
02/04/2021,1,Overnight,1,Normal,1.75,1.711
02/05/2021,1,Overnight,3,Normal,1.751,1.712
02/08/2021,1,Overnight,1,Normal,1.751,1.712
02/09/2021,1,Overnight,1,Normal,1.751,1.712
02/10/2021,1,Overnight,1,Normal,1.75,1.711
02/11/2021,1,Overnight,1,Normal,1.75,1.711
02/12/2021,1,Overnight,3,Normal,1.751,1.712
02/15/2021,1,Overnight,1,Normal,1.751,1.712
02/16/2021,1,Overnight,1,Normal,1.75,1.711
02/17/2021,1,Overnight,1,Normal,1.75,1.711
02/18/2021,1,Overnight,1,Normal,1.75,1.711
02/19/2021,1,Overnight,3,Normal,1.75,1.711
02/22/2021,1,Overnight,1,Normal,1.749,1.71
02/23/2021,1,Overnight,1,Normal,1.746,1.707
02/24/2021,1,Overnight,1,Normal,1.746,1.707
02/25/2021,1,Overnight,1,Normal,1.744,1.705
02/26/2021,1,Overnight,3,Normal,1.737,1.699
03/01/2021,1,Overnight,1,Normal,1.734,1.696
03/02/2021,1,Overnight,1,Normal,1.73,1.692
03/03/2021,1,Overnight,1,Normal,1.73,1.692
03/04/2021,1,Overnight,1,Normal,1.732,1.694
03/05/2021,1,Overnight,3,Normal,1.735,1.697
03/08/2021,1,Overnight,1,Normal,1.73,1.692
03/09/2021,1,Overnight,1,Normal,1.724,1.686
03/10/2021,1,Overnight,1,Normal,1.717,1.679
03/11/2021,1,Overnight,1,Normal,1.706,1.668
03/12/2021,1,Overnight,3,Normal,1.656,1.62
03/15/2021,1,Overnight,1,Normal,1.65,1.614
03/16/2021,1,Overnight,1,Normal,1.666,1.63
03/17/2021,1,Overnight,1,Normal,1.692,1.655
03/18/2021,1,Overnight,1,Normal,1.706,1.668
03/19/2021,1,Overnight,4,Normal,1.71,1.672
03/23/2021,1,Overnight,1,Normal,1.708,1.67
03/24/2021,1,Overnight,1,Normal,1.718,1.68
03/25/2021,1,Overnight,1,Normal,1.718,1.68
03/26/2021,1,Overnight,3,Normal,1.718,1.68
03/29/2021,1,Overnight,1,Normal,1.715,1.677
03/30/2021,1,Overnight,1,Normal,1.726,1.688
03/31/2021,1,Overnight,5,Normal,1.72,1.682
04/05/2021,1,Overnight,1,Normal,1.723,1.685
04/06/2021,1,Overnight,1,Normal,1.722,1.684
04/07/2021,1,Overnight,1,Normal,1.726,1.688
04/08/2021,1,Overnight,1,Normal,1.728,1.69
04/09/2021,1,Overnight,3,Normal,1.734,1.696
04/12/2021,1,Overnight,1,Normal,1.726,1.688
04/13/2021,1,Overnight,1,Normal,1.73,1.692
04/14/2021,1,Overnight,1,Normal,1.734,1.696
04/15/2021,1,Overnight,1,Normal,1.731,1.693
04/16/2021,1,Overnight,3,Normal,1.731,1.693
04/19/2021,1,Overnight,1,Normal,1.739,1.7
04/20/2021,1,Overnight,1,Normal,1.739,1.7
04/21/2021,1,Overnight,1,Normal,1.742,1.703
04/22/2021,1,Overnight,1,Normal,1.747,1.708
04/23/2021,1,Overnight,3,Normal,1.748,1.709
04/26/2021,1,Overnight,1,Normal,1.749,1.71
04/27/2021,1,Overnight,1,Normal,1.749,1.71
04/28/2021,1,Overnight,1,Normal,1.745,1.706
04/29/2021,1,Overnight,1,Normal,1.75,1.711
04/30/2021,1,Overnight,3,Normal,1.754,1.715
05/03/2021,1,Overnight,1,Normal,1.755,1.716
05/04/2021,1,Overnight,1,Normal,1.756,1.717
05/05/2021,1,Overnight,1,Normal,1.755,1.716
05/06/2021,1,Overnight,1,Normal,1.755,1.716
05/07/2021,1,Overnight,3,Normal,1.755,1.716
05/10/2021,1,Overnight,1,Normal,1.749,1.71
05/11/2021,1,Overnight,1,Normal,1.748,1.709
05/12/2021,1,Overnight,1,Normal,1.753,1.714
05/13/2021,1,Overnight,1,Normal,1.753,1.714
05/14/2021,1,Overnight,4,Normal,1.753,1.714
05/18/2021,1,Overnight,1,Normal,1.754,1.715
05/19/2021,1,Overnight,1,Normal,1.756,1.717
05/20/2021,1,Overnight,1,Normal,1.76,1.721
05/21/2021,1,Overnight,3,Normal,1.764,1.725
05/24/2021,1,Overnight,1,Normal,1.758,1.719
05/25/2021,1,Overnight,1,Normal,1.761,1.722
05/26/2021,1,Overnight,1,Normal,1.761,1.722
05/27/2021,1,Overnight,1,Normal,1.764,1.725
05/28/2021,1,Overnight,3,Normal,1.765,1.726
05/31/2021,1,Overnight,1,Normal,1.755,1.716
06/01/2021,1,Overnight,1,Normal,1.754,1.715
06/02/2021,1,Overnight,1,Normal,1.757,1.718
06/03/2021,1,Overnight,1,Normal,1.76,1.721
06/04/2021,1,Overnight,4,Normal,1.757,1.718
06/08/2021,1,Overnight,1,Normal,1.756,1.717
06/09/2021,1,Overnight,1,Normal,1.753,1.714
06/10/2021,1,Overnight,1,Normal,1.751,1.712
06/11/2021,1,Overnight,4,Normal,1.752,1.713
06/15/2021,1,Overnight,1,Normal,1.752,1.713
06/16/2021,1,Overnight,1,Normal,1.751,1.712
06/17/2021,1,Overnight,1,Normal,1.751,1.712
06/18/2021,1,Overnight,3,Normal,1.751,1.712
06/21/2021,1,Overnight,1,Normal,1.751,1.712
06/22/2021,1,Overnight,1,Normal,1.75,1.711
06/23/2021,1,Overnight,1,Normal,1.751,1.712
06/24/2021,1,Overnight,1,Normal,1.751,1.712
06/25/2021,1,Overnight,3,Normal,1.751,1.712
06/28/2021,1,Overnight,1,Normal,1.751,1.712
06/29/2021,1,Overnight,1,Normal,1.751,1.712
06/30/2021,1,Overnight,1,Normal,1.751,1.712
07/01/2021,1,Overnight,1,Normal,1.75,1.711
07/02/2021,1,Overnight,4,Normal,1.751,1.712
07/06/2021,1,Overnight,1,Normal,1.753,1.714
07/07/2021,1,Overnight,1,Normal,1.752,1.713
07/08/2021,1,Overnight,1,Normal,1.753,1.714
07/09/2021,1,Overnight,3,Normal,1.751,1.712
07/12/2021,1,Overnight,1,Normal,1.751,1.712
07/13/2021,1,Overnight,1,Normal,1.753,1.714
07/14/2021,1,Overnight,1,Normal,1.752,1.713
07/15/2021,1,Overnight,1,Normal,1.753,1.714
07/16/2021,1,Overnight,3,Normal,1.754,1.715
07/19/2021,1,Overnight,2,Normal,1.756,1.717
07/21/2021,1,Overnight,1,Normal,1.755,1.716
07/22/2021,1,Overnight,1,Normal,1.755,1.716
07/23/2021,1,Overnight,3,Normal,1.755,1.716
07/26/2021,1,Overnight,1,Normal,1.755,1.716
07/27/2021,1,Overnight,1,Normal,1.755,1.716
07/28/2021,1,Overnight,1,Normal,1.754,1.715
